Date,Close/Last,Volume,Open,High,Low,Day
5/12/2023,117.51,41102330,116.68,118.03,116.11,810
5/15/2023,116.51,36266770,116.11,118.48,116.01,811
5/16/2023,119.51,45035560,116.49,120.75,116.43,812
5/17/2023,120.84,33323590,119.61,121.67,118.89,813
5/18/2023,122.83,35234230,120.95,123.31,120.83,814
5/19/2023,122.76,41353450,123.55,125.97,122.15,815
5/22/2023,125.05,35253030,122.94,126.43,122.74,816
5/23/2023,122.56,34046250,124.16,124.625,122.2104,817
5/24/2023,120.9,34182640,121.12,121.91,119.86,818
5/25/2023,123.48,42316990,124.52,125.32,121.96,819
5/26/2023,124.61,35635940,123.17,125.26,122.45,820
5/30/2023,123.67,35076660,125.64,125.66,122,821
5/31/2023,122.87,37325790,122.75,124.0601,122.5,822
6/1/2023,123.72,30772680,122.815,124.42,122.62,823
6/2/2023,124.67,26980150,123.99,126.15,123.76,824
6/5/2023,126.01,32305530,124.01,127.43,123.84,825
6/6/2023,127.31,26638300,126.01,128.29,125.36,826
6/7/2023,122.5,52538990,126.97,129.04,122.12,827
6/8/2023,122.14,29389170,122.225,123.225,121.24,828
6/9/2023,122.23,23778320,122.25,123.755,121.91,829
6/12/2023,123.64,28338740,122.785,124.05,121.66,830
6/13/2023,123.83,22278310,124.98,125.16,123.18,831
6/14/2023,123.67,30592300,123.1,124.05,121.45,832
6/15/2023,125.09,35246270,123.14,125.46,122.4,833
6/16/2023,123.53,45535550,125.93,126.108,123.28,834
6/20/2023,123.1,26097490,122.93,124.57,122.14,835
6/21/2023,120.55,30306340,122.4,122.66,120.1,836
6/22/2023,123.15,26952250,120,123.24,118.83,837
6/23/2023,122.34,34913640,121.38,122.7879,121.06,838
6/26/2023,118.34,33969900,120.76,122,118.265,839
6/27/2023,118.33,39535940,117.08,119.08,116.1,840
6/28/2023,120.18,27091450,117.09,120.39,116.85,841
6/29/2023,119.1,24090900,119.24,120.06,118.295,842
6/30/2023,119.7,29532240,120.17,121.08,119.69,843
7/3/2023,119.9,14442850,119.24,120.19,118.8182,844
7/5/2023,121.75,27584810,119.24,122.61,119.23,845
7/6/2023,120.11,24778800,119.795,120.3,118.4,846
7/7/2023,119.48,21709550,120.1,121.05,119.4,847
7/10/2023,116.45,35315240,118.3,118.305,116.135,848
7/11/2023,117.14,23078780,116.29,117.71,115.35,849
7/12/2023,118.93,30404410,118.8,120.33,118.4145,850
7/13/2023,124.54,44297920,120.93,124.83,120.45,851
7/14/2023,125.42,33283080,124.8,126.775,123.49,852
7/17/2023,124.65,25716220,125.94,127.0999,124.195,853
7/18/2023,123.76,26226450,124.6,124.68,122.96,854
7/19/2023,122.03,37224030,124.6,125.18,121.8,855
7/20/2023,119.2,37906760,121.42,124.09,118.22,856
7/21/2023,120.02,71606470,120.62,120.99,118.73,857
7/24/2023,121.53,29723670,121.66,123,120.98,858
7/25/2023,122.21,52509550,121.36,123.145,121.02,859
7/26/2023,129.27,61682090,130.07,130.98,128.32,860
7/27/2023,129.4,44952070,131.67,133.24,128.79,861
7/28/2023,132.58,36591160,130.78,133.74,130.57,862
7/31/2023,132.72,28055530,132.73,133.525,131.775,863
8/1/2023,131.55,23276440,130.775,132.63,130.68,864
8/2/2023,128.38,26273260,129.45,130.09,127.56,865
8/3/2023,128.45,20159530,127.97,129.385,127.42,866
8/4/2023,128.11,26147160,129.28,131.51,127.91,867
8/7/2023,131.53,22746290,129.16,131.61,129.02,868
8/8/2023,131.4,23535180,130.62,131.51,129.545,869
8/9/2023,129.66,24912920,131.66,132.04,129,870
8/10/2023,129.69,20857750,131.32,132.05,129.45,871
8/11/2023,129.56,19591080,128.66,129.93,128.17,872
8/14/2023,131.33,24695610,129.39,131.37,128.96,873
8/15/2023,129.78,19770730,131.1,131.42,129.28,874
8/16/2023,128.7,25216070,128.7,130.2809,127.865,875
8/17/2023,129.92,33446280,129.8,131.99,129.29,876
8/18/2023,127.46,30504770,128.51,129.25,126.3824,877
8/21/2023,128.37,25248730,127.175,128.725,126.56,878
8/22/2023,129.08,22067520,128.51,130.278,128.32,879
8/23/2023,132.37,27819710,130.18,133.41,129.87,880
8/24/2023,129.78,28500690,133.95,134.25,129.57,881
8/25/2023,129.88,26762890,129.54,130.76,127.25,882
8/28/2023,131.01,20543270,131.31,132.54,130.14,883
8/29/2023,134.57,43075560,132.24,136.57,132.24,884
8/30/2023,135.88,28315770,134.78,136.275,134.07,885
8/31/2023,136.17,30053800,136.01,138,135.79,886
9/1/2023,135.66,21543690,137.455,137.455,134.85,887
9/5/2023,135.77,19403110,135.44,136.42,134.5801,888
9/6/2023,134.46,18684530,136.02,136.5299,133.665,889
9/7/2023,135.26,18844340,133.59,135.58,132.95,890
9/8/2023,136.38,23584190,134.91,136.66,134.85,891
9/11/2023,136.92,20763350,136.54,137.48,135.785,892
9/12/2023,135.34,18405510,136.26,136.8701,135.19,893
9/13/2023,136.71,20749500,135.09,136.9,134.15,894
9/14/2023,138.1,24750970,137.6,138.695,136.24,895
9/15/2023,137.4,38919610,137.98,138.52,136.48,896
9/18/2023,138.21,21861350,136.61,139.16,136.61,897
9/19/2023,138.04,20353650,137.42,138.41,136.62,898
9/20/2023,133.74,29927480,138.08,138.08,133.62,899
9/21/2023,130.44,31503910,131.44,132.23,130.07,900
9/22/2023,130.25,26397340,130.76,132.025,129.6,901
9/25/2023,131.11,20094640,129.83,131.17,128.96,902
9/26/2023,128.565,25718700,129.77,130.3645,127.22,903
9/27/2023,130.54,22746450,128.57,130.895,128.57,904
9/28/2023,132.31,22513130,129.84,133.3,129.79,905
9/29/2023,130.86,30859790,133.28,134.05,130.36,906
10/2/2023,134.17,22288040,131.21,134.42,131.17,907
10/3/2023,132.43,22989400,133.94,134.26,131.84,908
10/4/2023,135.24,26752300,132.79,135.57,132.53,909
10/5/2023,135.07,19832620,135.07,135.49,133.45,910
10/6/2023,137.58,27597600,134.01,138.155,134.01,911
10/9/2023,138.42,19278070,136.94,138.94,135.61,912
10/10/2023,138.06,27786610,138.5,139.72,137.33,913
10/11/2023,140.55,25884300,138.58,141.11,138.58,914
10/12/2023,138.97,24765540,141.05,141.22,138.26,915
10/13/2023,137.36,23435600,139.38,140,136.615,916
10/16/2023,139.095,28501870,138.17,139.63,137.99,917
10/17/2023,139.72,23515780,138.63,139.9,137.18,918
10/18/2023,137.96,23375000,139.445,140.72,137.38,919
10/19/2023,137.75,26066010,138.5,139.66,137.38,920
10/20/2023,135.6,26335670,137.33,137.87,135.08,921
10/23/2023,136.5,26317930,135.04,137.6599,133.95,922
10/24/2023,138.81,44814320,137.83,139.3599,137.42,923
10/25/2023,125.61,84366210,128.16,128.31,125.07,924
10/26/2023,122.28,57061140,123.27,124.3297,121.27,925
10/27/2023,122.17,44566510,122.88,123.31,120.2057,926
10/30/2023,124.46,28940080,123.21,125.4,122.75,927
10/31/2023,124.08,26292340,125.06,125.37,122.685,928
11/1/2023,126.45,30082440,124.07,126.49,123.715,929
11/2/2023,127.49,27124650,128.42,128.98,126.93,930
11/3/2023,129.1,26393110,128.02,129.525,127.86,931
11/6/2023,130.25,19052740,129.05,130.34,128.67,932
11/7/2023,130.97,29757280,130.71,131.91,129.88,933
11/8/2023,131.84,26425850,130.97,132.21,130.78,934
11/9/2023,130.24,23747770,131.96,132.55,130.065,935
11/10/2023,132.59,26927830,130.105,132.8,129.41,936
11/13/2023,132.09,18324750,131.78,132.59,131.25,937
11/14/2023,133.62,32395180,134.19,135.7,133.32,938
11/15/2023,134.62,23861520,134.87,135.03,133.57,939
11/16/2023,136.93,28013180,135.19,137.2199,134.32,940
11/17/2023,135.31,37287690,136,136.06,133.65,941
11/20/2023,136.25,27850760,133.69,136.66,133.62,942
11/21/2023,136.97,22635270,136.29,137.18,135.96,943
11/22/2023,138.49,17820460,137.47,139.42,137.47,944
11/24/2023,136.69,12514320,138.03,138.13,135.99,945
11/27/2023,136.41,23436530,136.03,138.42,136,946
11/28/2023,137.2,18730030,136.08,137.25,135.4222,947
11/29/2023,134.99,23967220,137.57,138.288,134.84,948
11/30/2023,132.53,38988260,135.05,135.55,131.28,949
12/1/2023,131.86,31442260,131.86,132.11,130.665,950
12/4/2023,129.27,36669880,129.88,130.03,127.9,951
12/5/2023,130.99,27384780,128.95,132.14,128.25,952
12/6/2023,130.02,23576180,131.44,131.84,129.875,953
12/7/2023,136.93,56767100,135.04,138.56,134.7,954
12/8/2023,134.99,32260110,134.2,136.4,134.025,955
12/11/2023,133.29,31138010,132.38,133.335,131.36,956
12/12/2023,132.52,29032830,131.81,133,131.26,957
12/13/2023,132.57,30104780,133.38,133.5,131.57,958
12/14/2023,131.94,38722410,133.38,133.72,129.685,959
12/15/2023,132.6,50847110,131.62,133.51,131.18,960
12/18/2023,135.8,32257970,132.63,137.1478,132.43,961
12/19/2023,136.65,25476750,136.84,137.47,136.08,962
12/20/2023,138.34,49107180,138.97,141.695,138.065,963
12/21/2023,140.42,27488280,139.49,140.685,139.18,964
12/22/2023,141.49,26532200,140.77,141.99,140.71,965
12/26/2023,141.52,16780330,141.59,142.68,141.19,966
12/27/2023,140.37,19628620,141.59,142.08,139.886,967
12/28/2023,140.23,16045710,140.78,141.14,139.75,968
12/29/2023,139.69,18733020,139.63,140.36,138.78,969
1/2/2024,138.17,23711220,138.55,139.45,136.48,970
1/3/2024,138.92,24212150,137.25,139.63,137.08,971
1/4/2024,136.39,27137740,138.42,139.16,136.35,972
1/5/2024,135.73,22513850,136.745,137.1558,135.15,973
1/8/2024,138.84,21403980,136.29,139.01,136.26,974
1/9/2024,140.95,24759600,138.5,141.485,138.15,975
1/10/2024,142.28,21320200,141,143,140.91,976
1/11/2024,142.08,24008720,143.49,145.22,140.635,977
1/12/2024,142.65,18785510,142.67,143.195,141.82,978
1/16/2024,142.49,22670470,142,144.35,141.45,979
1/17/2024,141.47,20968650,141.345,141.84,138.9,980
1/18/2024,143.48,25746420,142.05,144.21,141.99,981
1/19/2024,146.38,34271870,144.74,146.45,144.38,982
1/22/2024,145.99,32200370,147.1,148.39,145.84,983
1/23/2024,147.04,21636130,145.89,147.182,145.5,984
1/24/2024,148.7,25233450,148.54,149.855,148.1,985
1/25/2024,151.87,29149070,150.065,153.05,149.54,986
1/26/2024,152.185,26115490,151.1,152.535,151.01,987
1/29/2024,153.51,27784260,152.06,153.78,151.43,988
1/30/2024,151.46,36331830,152.8,153.62,151.185,989
1/31/2024,140.1,71910040,143.62,144,139.87,990
2/1/2024,141.16,40466550,142.12,143.06,140.79,991
2/2/2024,142.38,62499570,139.26,142.62,136.5,992
2/5/2024,143.68,38505410,142.82,145.47,142.78,993
2/6/2024,144.1,29128200,144.65,145.36,143.19,994
2/7/2024,145.54,25208860,144.76,145.615,143.925,995
2/8/2024,145.91,22563760,145.83,146.33,145.105,996
2/9/2024,149,26829500,146.68,149.44,146.18,997
2/12/2024,147.53,21564090,148.42,149.335,147.37,998
2/13/2024,145.14,27837730,144.92,146.67,143.69,999
2/14/2024,145.94,22704170,146.08,146.52,144.094,1000
2/15/2024,142.77,37590700,143.14,143.52,140.46,1001
2/16/2024,140.52,31468930,142.99,143.19,140.14,1002
2/20/2024,141.12,24935710,139.655,142.08,139.49,1003
2/21/2024,142.55,23315690,141.45,142.69,140.675,1004
2/22/2024,144.09,27191890,144.93,145,142.8,1005
2/23/2024,143.96,19493750,143.67,144.68,143.43,1006
2/26/2024,137.57,53641800,142.14,142.44,137.39,1007
2/27/2024,138.88,33099190,138.02,139.25,137.09,1008
2/28/2024,136.38,37328560,137.9,138.01,135.41,1009
2/29/2024,138.46,42132950,137.28,138.86,136.4,1010
3/1/2024,137.14,31151120,138.43,138.87,136.92,1011
3/4/2024,133.35,55999420,135.66,135.66,131.91,1012
3/5/2024,132.67,40194760,131.88,133.24,130.665,1013
3/6/2024,131.4,35318610,133.12,133.58,130.85,1014
3/7/2024,134.38,37738210,132.795,134.94,131.61,1015
3/8/2024,135.41,39370390,134.21,138.085,134,1016
3/11/2024,137.67,32437770,136.13,139.095,136.13,1017
3/12/2024,138.5,27563350,137.03,139.375,137.03,1018
3/13/2024,139.79,23347210,139,141.09,138.99,1019
3/14/2024,143.1,42753390,141.19,143.585,140.455,1020
3/15/2024,141.18,49475420,142.5,143.18,140.03,1021
3/18/2024,147.68,69273700,148.61,152.15,147.17,1022
3/19/2024,147.03,24070440,148.16,148.7913,146.08,1023
3/20/2024,148.74,21311500,148,148.86,146.735,1024
3/21/2024,147.6,24755600,149.47,150.37,146.9001,1025
3/22/2024,150.77,29211770,149.12,151.58,148.98,1026
3/25/2024,150.07,19229290,149.94,150.375,147.82,1027
3/26/2024,150.67,22149140,150.22,152.256,149.98,1028
3/27/2024,150.87,22879180,151.18,151.635,148.9,1029
3/28/2024,150.93,24485390,150.85,151.43,150.17,1030
4/1/2024,155.49,31730850,150.69,155.74,150.61,1031
4/2/2024,154.56,24585990,153.5,154.7,152.15,1032
4/3/2024,154.92,24704990,153.6,155.08,152.73,1033
4/4/2024,150.53,34724740,153.5,154.77,150.45,1034
4/5/2024,152.5,23459250,150.03,153.42,149.6,1035
4/8/2024,154.85,20701970,152.78,155.27,152.61,1036
4/9/2024,156.6,31113010,156.085,158.56,155.19,1037
4/10/2024,156.14,22838630,156.21,156.61,154.68,1038
4/11/2024,159.41,27166430,156.91,159.68,156.46,1039
4/12/2024,157.73,25353750,157.96,160.2225,157.14,1040
4/15/2024,154.86,27136470,158.86,159.24,154.59,1041
4/16/2024,154.4,20779500,154.19,155.65,153.43,1042
4/17/2024,155.47,21763130,155.62,157.08,154.58,1043
4/18/2024,156.01,19883040,155.34,156.94,154.62,1044
4/19/2024,154.09,32615640,156.2,156.36,152.3,1045
4/22/2024,156.28,26446210,154.31,157.64,154.06,1046
4/23/2024,158.26,21151570,156.96,158.97,156.28,1047
4/24/2024,159.13,22779110,157.49,159.565,157.165,1048
4/25/2024,156,57109730,151.33,156.49,150.87,1049
4/26/2024,171.95,64665300,174.37,174.71,169.65,1050
4/29/2024,166.15,45610020,169.058,169.55,165.21,1051
4/30/2024,162.78,33562860,165.612,168.1,162.6,1052
5/1/2024,163.86,33493150,164.3,167.12,163.09,1053
5/2/2024,166.62,24294550,164.785,166.73,163.89,1054
5/3/2024,167.24,34662430,167.56,167.96,163.05,1055
5/6/2024,168.1,21871280,167.46,168.14,166.03,1056
5/7/2024,171.25,28039700,168.5,171.76,168.39,1057
5/8/2024,169.38,19569150,169,170.15,168.735,1058
5/9/2024,169.96,15346700,169.39,170.69,168.18,1059
5/10/2024,168.65,29799930,168.025,169.85,166.19,1060
5/13/2024,169.14,31327600,164.26,169.28,164,1061
5/14/2024,170.34,25127140,169.77,171.25,168.8,1062
5/15/2024,172.51,26948370,170.63,172.65,170.51,1063
5/16/2024,174.18,27867950,173.29,175.115,172.69,1064
5/17/2024,176.06,24479260,174.18,176.265,173.69,1065
5/20/2024,176.92,22554400,176.192,178.77,176.08,1066
5/21/2024,177.85,16989370,176.9,178.15,175.81,1067
5/22/2024,176.38,17880040,176.644,177.15,175.21,1068
5/23/2024,173.55,21024940,177.07,178.25,172.95,1069
5/24/2024,174.99,16579440,174.98,175.77,173.65,1070
5/28/2024,176.4,20572160,174.45,177.27,174.365,1071
5/29/2024,175.9,23388690,175.43,176.836,174.72,1072
5/30/2024,172.11,22958680,175.2,175.22,171.79,1073
5/31/2024,172.5,37638880,171.86,173.06,169.44,1074
6/3/2024,173.17,27459120,172.54,174.525,171.16,1075
6/4/2024,173.79,26879600,173.28,173.845,171.89,1076
6/5/2024,175.41,22068520,175.2,176.645,173.9339,1077
6/6/2024,176.73,23251010,175.895,177.15,175.75,1078
6/7/2024,174.46,19661400,177.05,177.87,174.3,1079
6/10/2024,175.01,23779220,174.97,177.06,172.76,1080
6/11/2024,176.62,21540580,176.22,176.84,173.7701,1081
6/12/2024,177.79,27864740,178.25,180.41,176.11,1082
6/13/2024,175.16,20913300,176.11,176.74,174.88,1083
6/14/2024,176.79,18063560,174.22,177.0623,174.15,1084
6/17/2024,177.24,19618500,175.46,178.36,174.81,1085
6/18/2024,175.09,21869860,177.14,177.385,174.1042,1086
6/20/2024,176.3,20160090,175.37,177.29,174.99,1087
6/21/2024,179.63,58582740,177,180.85,176.61,1088
6/24/2024,179.22,18298010,180.16,180.89,178.67,1089
6/25/2024,184.03,23235590,179.62,184.29,179.42,1090
6/26/2024,183.88,19838970,182.63,184.51,182.48,1091
6/27/2024,185.41,18848880,184.18,186.05,184.02,1092
6/28/2024,182.15,29156640,184.32,185.13,181.96,1093
7/1/2024,182.99,16006130,183.03,183.88,181.3,1094
7/2/2024,185.24,17372490,182.05,185.57,181.56,1095
7/3/2024,185.82,10242130,184.85,186.09,184,1096
7/5/2024,190.6,20967450,185.855,190.86,185.8,1097
7/8/2024,189.03,21035890,189.895,190.17,187.78,1098
7/9/2024,188.98,15141310,190.31,191.36,188.72,1099
7/10/2024,191.18,15952450,189.15,191.75,189.03,1100
7/11/2024,185.57,25625780,189.845,190.86,185.08,1101
7/12/2024,185.07,22898410,185.08,187.11,184.49,1102
7/15/2024,186.53,16474040,184.92,188.24,184.92,1103
7/16/2024,183.92,18290720,187.36,188.68,183.3736,1104
7/17/2024,181.02,20734070,182.965,183.55,179.9,1105
7/18/2024,177.69,25315730,181.93,182.5,176.47,1106
7/19/2024,177.66,18881890,178.88,180.29,177.13,1107
7/22/2024,181.67,24100350,180.59,182.7,180.23,1108
7/23/2024,181.79,36352710,182.05,183.61,181.54,1109
7/24/2024,172.63,49585200,173.6,176.19,171.82,1110
7/25/2024,167.28,44851970,172.52,173.42,167.19,1111
7/26/2024,167,41336890,167.15,168.09,164.06,1112
7/29/2024,169.53,20293820,168.83,170.43,167.99,1113
7/30/2024,170.29,18959690,170.24,171.2299,168.44,1114
7/31/2024,171.54,25729090,173.24,174.245,170.01,1115
8/1/2024,170.76,24531390,170.25,174.05,168.88,1116
8/2/2024,166.66,29130100,166.44,168.51,164.67,1117
8/5/2024,159.25,53630670,155.5,164.43,154.93,1118
8/6/2024,158.29,49004560,159.33,160.57,156.41,1119
8/7/2024,158.94,25138570,161.25,162.98,158.47,1120
8/8/2024,162.03,25578840,160.51,163.69,160.21,1121
8/9/2024,163.67,28602290,160.01,163.79,159.06,1122
8/12/2024,162.29,15895290,164.35,164.9,161.84,1123
8/13/2024,164.16,18551690,163.41,164.73,162.97,1124
8/14/2024,160.37,40591130,162.4,163.22,157.71,1125
8/15/2024,161.3,31524250,160.5,161.635,159.61,1126
8/16/2024,162.96,24208650,161.47,165.06,161.13,1127
8/19/2024,166.67,22416190,165.28,166.69,164.26,1128
8/20/2024,167.18,18341530,166.9,168.64,166.82,1129
8/21/2024,165.85,22902000,165.15,166.85,164.67,1130
8/22/2024,163.8,22493280,167.26,167.59,163.31,1131
8/23/2024,165.62,13955740,164.72,166.18,163.83,1132
8/26/2024,166.16,14190420,166.38,167.55,164.455,1133
8/27/2024,164.68,11821940,165.835,166.4426,164.46,1134
8/28/2024,162.85,16407440,165.035,165.6,161.5284,1135
8/29/2024,161.78,19699770,164.31,165.97,160.25,1136
8/30/2024,163.38,22123810,162.615,163.66,161.6925,1137
9/3/2024,157.36,38945300,161.72,161.85,156.48,1138
9/4/2024,156.45,19353760,156.655,159,155.9616,1139
9/5/2024,157.24,18688750,156.3,159.45,155.9805,1140
9/6/2024,150.92,37912130,157.3,157.83,150.55,1141
9/9/2024,148.71,39260450,152.51,153.4,147.215,1142
9/10/2024,148.66,31118770,150.45,151.27,148.34,1143
9/11/2024,151.16,29607690,149.92,151.5,147.52,1144
9/12/2024,154.69,29695050,153.8,154.82,152.65,1145
9/13/2024,157.46,29591150,155.43,158.38,155.21,1146
9/16/2024,158.06,18379780,157.31,158.25,156.6,1147
9/17/2024,159.32,20715610,159.02,160.55,158.375,1148
9/18/2024,159.81,23677320,159.86,160.5,158.595,1149
9/19/2024,162.14,26587730,163.71,163.79,161.34,1150
9/20/2024,163.59,40896440,163.5,163.73,162.06,1151
9/23/2024,161.85,24150850,164.35,165.49,161.67,1152
9/24/2024,162.29,23332150,163.03,163.2158,160.69,1153
9/25/2024,161.49,18869200,161.47,162.81,161.3,1154
9/26/2024,162.73,20319340,163.64,164.08,162.28,1155
9/27/2024,163.95,21101310,162.81,165.7,162.6261,1156
9/30/2024,165.85,20481300,163.32,166.15,163.26,1157
10/1/2024,166.99,28338120,167.685,169.16,164.58,1158
10/2/2024,165.86,17760180,166.42,167.52,164.73,1159
10/3/2024,165.86,15073100,164.41,166.64,163.923,1160
10/4/2024,167.06,19093720,168.06,168.23,165.48,1161
10/7/2024,162.98,22463140,167.72,168.48,162.75,1162
10/8/2024,164.38,23072730,163.94,164.725,162.87,1163
10/9/2024,161.86,31181770,163.45,164.84,159.74,1164
10/10/2024,162.08,14144070,160.87,163.07,160.395,1165
10/11/2024,163.24,15344250,162.13,163.9,161.235,1166
10/14/2024,164.96,19016140,163.64,166.226,163.4,1167
10/15/2024,165.46,20247200,165.785,167.68,164.625,1168
10/16/2024,165.16,16406030,164.53,165.8,163.74,1169
10/17/2024,162.93,21453400,165.73,166.37,162.76,1170
10/18/2024,163.42,19757660,163.19,164.71,163.08,1171
10/21/2024,164.07,20946460,162.95,164.5,162.62,1172
10/22/2024,165.14,16568120,162.98,165.77,162.98,1173
10/23/2024,162.78,18280520,164.76,165.82,161.925,1174
10/24/2024,162.72,22412530,162.83,163.33,161.01,1175
10/25/2024,165.27,19828880,163.67,165.59,163.42,1176
10/28/2024,166.72,32138640,168.75,168.75,163.95,1177
10/29/2024,169.68,42169030,167.73,170.38,167.0896,1178
10/30/2024,174.46,68890790,180.68,182.02,174.0599,1179
10/31/2024,171.11,44768980,173.13,176.82,171,1180
11/1/2024,171.29,31796480,170.07,172.32,168.88,1181
11/4/2024,169.24,21492740,169.93,170.73,168.011,1182
11/5/2024,169.74,18242050,169.43,170.53,168.84,1183
11/6/2024,176.51,33695540,173.8,176.94,173.5,1184
11/7/2024,180.75,25352940,177.41,181.08,177.19,1185
11/8/2024,178.35,22006180,180.645,180.9,178.08,1186
11/11/2024,180.35,17450350,178.58,180.545,178.47,1187
11/12/2024,181.62,25134910,179.82,182.49,179.39,1188
11/13/2024,178.88,23184000,180.46,180.96,178.54,1189
11/14/2024,175.58,31007460,178.28,178.82,174.3218,1190
11/15/2024,172.49,32504650,173.73,174.14,171.22,1191
11/18/2024,175.3,20206610,173.42,175.438,172.9,1192
11/19/2024,178.12,23434930,173.72,178.87,173.56,1193
11/20/2024,175.98,18997110,177.34,177.675,173.78,1194
11/21/2024,167.63,59734380,173.9,174.13,163.7,1195
11/22/2024,164.76,38604590,165.85,166.46,163.9,1196
11/25/2024,167.65,33135260,166.09,168.63,165.6072,1197
11/26/2024,169.12,20486720,167.63,169.82,167.58,1198
11/27/2024,169.23,19266510,169,169.4832,168.02,1199
11/29/2024,168.95,14257240,168.5,169.43,167.16,1200
12/2/2024,171.49,23789080,168.765,172.075,168.57,1201
12/3/2024,171.34,22248710,171.49,172.68,170.85,1202
12/4/2024,174.37,31615140,171.145,174.91,171.06,1203
12/5/2024,172.64,21356240,175.36,176.06,172.33,1204
12/6/2024,174.71,21462390,172.03,175.08,171.86,1205
12/9/2024,175.37,25389630,173.96,176.26,173.65,1206
12/10/2024,185.17,54813020,182.845,186.36,181.05,1207
12/11/2024,195.4,67894070,185.31,195.61,184.85,1208
12/12/2024,191.96,34817490,195,195.18,191.71,1209
12/13/2024,189.82,25143500,191.01,192.73,189.64,1210
12/16/2024,196.66,44934900,192.87,199,192.62,1211
12/17/2024,195.42,43504030,197.25,201.42,194.98,1212
12/18/2024,188.4,34166070,195.22,197,187.74,1213
12/19/2024,188.51,32265240,191.625,193.03,188.38,1214
12/20/2024,191.41,63462930,185.78,192.89,185.22,1215
12/23/2024,194.63,25675010,192.62,195.1,190.15,1216
12/24/2024,196.11,10403260,194.84,196.11,193.78,1217
12/26/2024,195.6,12057210,195.15,196.748,194.375,1218
12/27/2024,192.76,18891360,194.95,195.32,190.65,1219
12/30/2024,191.24,14264660,189.8,192.55,189.12,1220
12/31/2024,189.3,17466920,191.075,191.96,188.51,1221
1/2/2025,189.43,20370830,190.65,192,187.5,1222
1/3/2025,191.79,18596160,191.37,193.21,189.975,1223
1/6/2025,196.87,29563640,193.98,198.2222,193.85,1224
1/7/2025,195.49,26487240,197.11,201,194.6,1225
1/8/2025,193.95,24864770,192.57,196.29,192.38,1226
1/10/2025,192.04,26665210,194.295,196.52,190.31,1227
1/13/2025,191.01,21823700,190.07,191.18,187.36,1228
1/14/2025,189.66,17174850,191.24,191.98,188.3082,1229
1/15/2025,195.55,21775970,193.09,196.36,191.86,1230
1/16/2025,192.91,17815430,194.14,195.48,192.81,1231
1/17/2025,196,27735090,196.53,197.23,193.75,1232
1/21/2025,198.05,29971290,199.07,202.29,197.87,1233
1/22/2025,198.37,26200620,199.06,200.48,197.53,1234
1/23/2025,197.98,26951360,198.14,200.3,195.2,1235
1/24/2025,200.21,23877520,198.1,200.9,198,1236
1/27/2025,191.81,41728890,192.41,196.88,190.73,1237
1/28/2025,195.3,24157930,192.745,195.48,190.68,1238
1/29/2025,195.41,18218260,195.555,196.785,193.43,1239
1/30/2025,200.87,24354680,198,201.4,197.67,1240
1/31/2025,204.02,32041950,202,205.48,201.8,1241
2/3/2025,201.23,27838350,200.69,203.75,200.1,1242
2/4/2025,206.38,43856430,203.39,207.05,202.81,1243
2/5/2025,191.33,70461770,191.07,192.75,188.03,1244
2/6/2025,191.6,29297440,189.5,192.1,188.72,1245
2/7/2025,185.34,49314960,191.05,191.18,183.24,1246
2/10/2025,186.47,23105650,187.35,188.2,185.86,1247
2/11/2025,185.32,21239520,185.03,186.94,184.28,1248
2/12/2025,183.61,22072560,183.22,185.11,181.83,1249
2/13/2025,186.14,21402520,184.32,186.28,183.14,1250
2/14/2025,185.23,20448440,185.055,186.4,184.32,1251
2/18/2025,183.77,29916680,185.6,185.96,181.7401,1252
2/19/2025,185.27,19549400,184.07,185.46,183.59,1253
2/20/2025,184.56,20441460,184.8,185.31,182.72,1254
2/21/2025,179.66,35199240,185.15,185.34,179.08,1255
2/24/2025,179.25,29854210,181.99,183.12,178.885,1256
